PSI	ID
0.00895522388059702	ENSG00000118855:chr3:158542967:158543090
0.00917431192660551	ENSG00000146729:chr7:56047456:56047579
0.00920245398773006	ENSG00000136699:chr2:130915757:130915838
0.00931098696461825	ENSG00000126777:chr14:56118005:56118093
0.00932400932400932	ENSG00000143537:chr1:155033891:155033965
0.00934579439252336	ENSG00000157326:chr14:24436600:24436664
0.00936768149882904	ENSG00000197912:chr16:89615388:89615744
0.00937766410912191	ENSG00000108848:chr17:48815502:48815560
0.00943396226415094	ENSG00000184787:chr21:46199059:46199131
0.00945179584120983	ENSG00000178307:chr17:21111705:21111852
0.00946831755280408	ENSG00000172009:chr19:2812197:2812370
0.00963391136801541	ENSG00000169299:chr4:37841139:37841305
0.00963855421686747	ENSG00000132780:chr1:46060366:46060445
0.00968188105117566	ENSG00000028310:chr5:869360:869509
0.00970873786407767	ENSG00000107104:chr9:735712:735780
0.00976042590949423	ENSG00000168872:chr16:70394680:70394797
0.00984528832630099	ENSG00000141380:chr18:23660269:23660387
0.00984528832630099	ENSG00000162910:chr1:228295678:228295785
0.0100719424460432	ENSG00000111641:chr12:6667182:6667303
0.0102597686094739	ENSG00000188243:chr13:76101949:76101987
0.0102669404517454	ENSG00000100372:chr22:41175762:41175898
0.0103092783505155	ENSG00000088325:chr20:30368742:30368849
0.0104166666666667	ENSG00000149196:chr11:86056136:86056240
0.010443864229765	ENSG00000047849:chr3:47950528:47953911
0.0106157112526539	ENSG00000100814:chr14:20785953:20786133
0.0106157112526539	ENSG00000100814:chr14:20786415:20786629
0.0106382978723404	ENSG00000111596:chr12:70687851:70688074
0.0108063175394846	ENSG00000012660:chr6:53152660:53152740
0.0108639420589757	ENSG00000136280:chr7:45111349:45111471
0.0108932461873638	ENSG00000093144:chr6:127650967:127651027
0.0109289617486339	ENSG00000099992:chr22:30689148:30689308
0.0109689213893967	ENSG00000174547:chr11:66204287:66204380
0.0110091743119266	ENSG00000182446:chr17:79530947:79531005
0.0110630110630111	ENSG00000198431:chr12:104703537:104703877
0.0111524163568773	ENSG00000169398:chr8:141762002:141762086
0.0112866817155756	ENSG00000162694:chr1:101343980:101344003
0.0114068441064639	ENSG00000214046:chr19:16766049:16766179
0.0114464099895942	ENSG00000129515:chr14:35073341:35073474
0.0114942528735632	ENSG00000119650:chr14:76542940:76543034
0.0114942528735632	ENSG00000160087:chr1:1200163:1200210
0.0114942528735632	ENSG00000160087:chr1:1201478:1201670
0.0115236875800256	ENSG00000089006:chr20:17931665:17931971
0.011541072640869	ENSG00000078668:chr8:42254196:42254198
0.0115830115830116	ENSG00000122707:chr9:36066766:36066867
0.0117370892018779	ENSG00000093167:chr3:37107715:37107816
0.011743450767841	ENSG00000137054:chr9:37492279:37492372
0.0118203309692671	ENSG00000106829:chr9:82264735:82264773
0.0118621728488044	ENSG00000087088:chr19:49463496:49463593
0.0118906064209275	ENSG00000022267:chrX:135291402:135291601
0.0119142176330421	ENSG00000197713:chr2:210882514:210882611
0.0120068610634648	ENSG00000136758:chr10:27436427:27436597
0.0120746432491767	ENSG00000120948:chr1:11076180:11076311
0.0121757543673902	ENSG00000031698:chr1:109779427:109779492
0.0122850122850123	ENSG00000131876:chr15:101830019:101830127
0.0123456790123457	ENSG00000166685:chr17:71203841:71203878
0.0124204786428355	ENSG00000170889:chr19:54710421:54710592
0.0124275062137531	ENSG00000141510:chr17:7576525:7576657
0.0124378109452736	ENSG00000137501:chr11:85427390:85427471
0.0126582278481013	ENSG00000165533:chr14:89303252:89303410
0.012701100762066	ENSG00000117906:chr15:77233978:77234031
0.0128755364806867	ENSG00000006715:chr7:38767941:38768034
0.0128913443830571	ENSG00000095787:chr10:28823163:28823275
0.0129310344827586	ENSG00000187735:chr8:54915452:54915500
0.0129390018484288	ENSG00000111641:chr12:6673316:6673414
0.0129390018484288	ENSG00000153885:chr19:34290499:34290623
0.0131332082551595	ENSG00000104946:chr19:50382580:50382761
0.0131810193321617	ENSG00000120265:chr6:150093184:150093383
0.0131826741996234	ENSG00000177479:chr3:48986499:48986529
0.013215859030837	ENSG00000100284:chr22:35727289:35727488
0.0132872081138454	ENSG00000118705:chr20:35828850:35828897
0.0133000831255195	ENSG00000141562:chr17:80436447:80436543
0.0133333333333333	ENSG00000182979:chr14:105934675:105934686
0.0133843212237094	ENSG00000019144:chr11:118495508:118495561
0.0134228187919463	ENSG00000080845:chr20:35127645:35127724
0.0134952766531714	ENSG00000161671:chr19:50985118:50985204
0.0135062128579146	ENSG00000134686:chr1:33791396:33791562
0.0136054421768707	ENSG00000093009:chr22:19482030:19482125
0.0136054421768707	ENSG00000119446:chr9:125016553:125016646
0.0136363636363636	ENSG00000077782:chr8:38297824:38297891
0.013677811550152	ENSG00000141380:chr18:23648458:23648521
0.0137651821862348	ENSG00000154380:chr1:225692693:225692755
0.0137931034482759	ENSG00000138777:chr4:106377405:106377448
0.0138472519628837	ENSG00000177697:chr11:835020:835139
0.0139616055846422	ENSG00000105953:chr7:44695917:44695961
0.0139794967381174	ENSG00000138668:chr4:83276048:83276154
0.0140354273545639	ENSG00000198431:chr12:104739797:104739933
0.0140845070422535	ENSG00000175416:chr5:175833158:175833709
0.0140845070422535	ENSG00000197283:chr6:33410230:33410271
0.0141935483870968	ENSG00000105671:chr19:19031654:19031718
0.0144230769230769	ENSG00000164291:chr5:94936329:94936387
0.0145772594752187	ENSG00000135297:chr6:74190720:74190839
0.0145772594752187	ENSG00000164347:chr5:74026427:74026600
0.0149584487534626	ENSG00000113758:chr5:176886604:176886741
0.015015015015015	ENSG00000156411:chr14:104380816:104380970
0.0150214592274678	ENSG00000019144:chr11:118505640:118505769
0.0150375939849624	ENSG00000198860:chr1:184039750:184039866
0.015063731170336	ENSG00000143537:chr1:155033894:155033965
0.0151057401812689	ENSG00000080603:chr16:30733884:30734069
0.0151515151515152	ENSG00000036257:chr2:225421012:225421106
0.0152505446623094	ENSG00000115204:chr2:27539945:27540101
0.0152526215443279	ENSG00000125835:chr20:2447838:2447961
0.0152905198776758	ENSG00000179364:chr14:105852022:105852054
0.0153061224489796	ENSG00000150593:chr10:112636428:112636511
0.0153349475383374	ENSG00000143486:chr1:206777963:206778083
0.0153846153846154	ENSG00000141279:chr17:45654411:45654526
0.0154738878143133	ENSG00000113048:chr5:71522877:71523102
0.015527950310559	ENSG00000172939:chr3:38234773:38234909
0.0156739811912226	ENSG00000078070:chr3:182746881:182746977
0.0157068062827225	ENSG00000100413:chr22:41929526:41929691
0.0157894736842105	ENSG00000152492:chr3:191092851:191093378
0.0158730158730159	ENSG00000197467:chr10:71658453:71658518
0.0159574468085106	ENSG00000151148:chr12:109955722:109955818
0.0159744408945687	ENSG00000175866:chr17:79084714:79084755
0.0159744408945687	ENSG00000175866:chr17:79084714:79084759
0.0160153747597694	ENSG00000166847:chr16:23668807:23668907
0.0160771704180064	ENSG00000128294:chr22:26939074:26939243
0.0163934426229508	ENSG00000120948:chr1:11075581:11075703
0.0164609053497942	ENSG00000100938:chr14:24703319:24703447
0.0164835164835165	ENSG00000157326:chr14:24435141:24435192
0.0164917541229385	ENSG00000170525:chr10:6270159:6270181
0.0165016501650165	ENSG00000262246:chr16:4447319:4447451
0.0165165165165165	ENSG00000184182:chr2:238882291:238882389
0.0166012677331724	ENSG00000221978:chr1:1324006:1324123
0.0166270783847981	ENSG00000130717:chr9:134401832:134401890
0.0166666666666667	ENSG00000079308:chr2:218695090:218695113
0.0166852057842047	ENSG00000091164:chr18:54293393:54293497
0.0166919575113809	ENSG00000146729:chr7:56047453:56047579
0.0167364016736402	ENSG00000182979:chr14:105912004:105912189
0.0168539325842697	ENSG00000112033:chr6:35365275:35365370
0.0171428571428571	ENSG00000091136:chr7:107642572:107642829
0.0171543895055499	ENSG00000144524:chr2:232655657:232655883
0.0171543895055499	ENSG00000144524:chr2:232655661:232655883
0.017156862745098	ENSG00000149196:chr11:86037555:86037718
0.0172413793103448	ENSG00000104164:chr15:45893432:45893605
0.0172786177105832	ENSG00000137996:chr1:100733056:100733094
0.0172839506172839	ENSG00000120697:chr13:37541809:37541944
0.0173010380622837	ENSG00000006625:chr7:30537357:30537512
0.0173410404624277	ENSG00000106080:chr7:30059829:30059920
0.0173410404624277	ENSG00000178904:chr19:32971947:32972846
0.0174067495559503	ENSG00000166557:chr15:79606883:79606997
0.0176856998484083	ENSG00000196236:chr22:41351291:41351450
0.0176899063475546	ENSG00000047849:chr3:48028873:48028923
0.0178571428571429	ENSG00000153310:chr8:130892622:130892704
0.0180505415162455	ENSG00000197150:chr7:150733948:150733951
0.0180696342000881	ENSG00000150961:chr4:119687684:119687978
0.0180722891566265	ENSG00000163684:chr3:58301449:58301546
0.0180878552971576	ENSG00000141959:chr21:45725140:45725300
0.0181818181818182	ENSG00000136141:chr13:47289695:47289799
0.0181818181818182	ENSG00000165533:chr14:89313192:89313251
0.0182767624020888	ENSG00000168297:chr3:58409188:58409221
0.0183150183150183	ENSG00000141140:chr17:34857692:34857801
0.0183727034120735	ENSG00000204842:chr12:111892849:111892923
0.0185758513931889	ENSG00000213024:chr19:50414362:50414600
0.018905080740449	ENSG00000113719:chr5:172342521:172342693
0.0189274447949527	ENSG00000197713:chr2:210882877:210882945
0.018970189701897	ENSG00000166946:chr15:43486279:43486335
0.0190114068441065	ENSG00000140632:chr16:4893405:4893603
0.0190677966101695	ENSG00000163703:chr3:9985586:9985779
0.0192771084337349	ENSG00000074410:chr15:63620297:63620329
0.0193050193050193	ENSG00000073417:chr15:85633949:85634146
0.0193740685543964	ENSG00000131626:chr11:70197100:70197129
0.0193905817174515	ENSG00000165699:chr9:135806596:135806691
0.0195517405817835	ENSG00000198431:chr12:104703537:104703728
0.01956745623069	ENSG00000071462:chr7:73111796:73111846
0.0196078431372549	ENSG00000028203:chr12:95652021:95652058
0.0196078431372549	ENSG00000189067:chr16:11645563:11645660
0.019672131147541	ENSG00000103174:chr16:5078298:5078399
0.0197044334975369	ENSG00000122008:chr5:74864502:74864615
0.0197183098591549	ENSG00000068796:chr5:61668265:61668378
0.0198473282442748	ENSG00000166747:chr16:71841704:71841741
0.0198675496688742	ENSG00000169599:chr2:69657036:69657153
0.0199203187250996	ENSG00000126091:chr1:44323807:44323980
0.0199203187250996	ENSG00000126091:chr1:44345007:44345179
0.0199203187250996	ENSG00000151332:chr14:36774295:36774510
0.0199556541019956	ENSG00000093167:chr3:37146946:37147014
0.0201342281879195	ENSG00000109118:chr17:27238348:27238402
0.0201863354037267	ENSG00000143164:chr1:168020130:168020171
0.0202429149797571	ENSG00000144642:chr3:29922270:29922308
0.0205278592375367	ENSG00000196998:chrX:48933850:48933934
0.0205761316872428	ENSG00000176261:chr1:33097809:33097946
0.0207197382769902	ENSG00000100023:chr22:22039927:22040015
0.020746887966805	ENSG00000127990:chr7:94227242:94227316
0.0207808564231738	ENSG00000138119:chr10:95101670:95101726
0.0208728652751423	ENSG00000163069:chr4:52898031:52898127
0.0209140201394268	ENSG00000198380:chr2:69581391:69581444
0.0209424083769634	ENSG00000126773:chr14:60600374:60600503
0.0210970464135021	ENSG00000100439:chr14:23074693:23074772
0.0211132437619962	ENSG00000162959:chr2:32118311:32118390
0.0211480362537764	ENSG00000072958:chr19:16321171:16321206
0.0211480362537764	ENSG00000109118:chr17:27253800:27253891
0.0211864406779661	ENSG00000115234:chr2:27595907:27595980
0.0212765957446809	ENSG00000138698:chr4:99308587:99308654
0.0213996529786003	ENSG00000135341:chr6:91254271:91254351
0.0214285714285714	ENSG00000026508:chr11:35218293:35218421
0.0214285714285714	ENSG00000141252:chr17:535984:536081
0.0216216216216216	ENSG00000112983:chr5:137493331:137493583
0.0218181818181818	ENSG00000044446:chrX:18920936:18921028
0.0218340611353712	ENSG00000149090:chr11:35474913:35474981
0.0219081272084806	ENSG00000249915:chr5:313816:313965
0.0221058755090169	ENSG00000163931:chr3:53271813:53271836
0.0221674876847291	ENSG00000073712:chr14:53327732:53327752
0.022319795096963	ENSG00000133226:chr1:24980797:24980834
0.0224215246636771	ENSG00000106459:chr7:129384013:129384069
0.0225563909774436	ENSG00000114054:chr3:136045168:136045227
0.0226700251889169	ENSG00000157193:chr1:53723681:53723746
0.0227048371174729	ENSG00000165416:chr13:53232234:53232361
0.0227361309601143	ENSG00000054148:chr9:139744958:139745012
0.0227670753064799	ENSG00000168872:chr16:70390749:70390809
0.022883295194508	ENSG00000168397:chr2:242591299:242591389
0.0229276895943563	ENSG00000100934:chr14:39516571:39516642
0.0229357798165138	ENSG00000123297:chr12:58177398:58177435
0.0229357798165138	ENSG00000257921:chr12:58177398:58177435
0.0230769230769231	ENSG00000134369:chr1:201763300:201763374
0.0233306516492357	ENSG00000143624:chr1:153733496:153733585
0.0234009360374415	ENSG00000133393:chr16:15976806:15976905
0.0234113712374582	ENSG00000114988:chr2:97402874:97402954
0.0234113712374582	ENSG00000174227:chr4:494890:494959
0.0235162374020157	ENSG00000258653:chr14:74389196:74389400
0.0236220472440945	ENSG00000100109:chr22:26907085:26907161
0.0236686390532544	ENSG00000173210:chr5:148620239:148620337
0.0238777459407832	ENSG00000117500:chr1:93621593:93621641
0.0239076669414674	ENSG00000048828:chr9:96285562:96285645
0.0239234449760766	ENSG00000168781:chr15:43828333:43828452
0.0240279598077763	ENSG00000122786:chr7:134620439:134620516
0.0240384615384615	ENSG00000197555:chr14:72171438:72171500
0.0240480961923848	ENSG00000144524:chr2:232655632:232655883
0.0241102181400689	ENSG00000143537:chr1:155034380:155034593
0.0241545893719807	ENSG00000072310:chr17:17720862:17720905
0.0241935483870968	ENSG00000164733:chr8:11719854:11719987
0.0242424242424242	ENSG00000144354:chr2:174224071:174224219
0.0242424242424242	ENSG00000144354:chr2:174224115:174224219
0.0242672549637567	ENSG00000101294:chr20:30155881:30156027
0.0242718446601942	ENSG00000198960:chrX:100872273:100872360
0.0243055555555556	ENSG00000102024:chrX:114848465:114848846
0.0243407707910751	ENSG00000143420:chr1:150598955:150599002
0.024345429490124	ENSG00000128739:chr15:25212176:25212299
0.0244343891402715	ENSG00000060688:chr1:31733802:31734023
0.0245614035087719	ENSG00000118263:chr2:208013706:208013924
0.0246305418719212	ENSG00000102547:chr13:49975269:49975406
0.0247933884297521	ENSG00000148985:chr11:3838662:3838765
0.0249110320284698	ENSG00000137522:chr11:71673198:71673335
0.0250569476082005	ENSG00000011638:chr16:21190118:21190253
0.025089605734767	ENSG00000122490:chr18:77690228:77690311
0.0251256281407035	ENSG00000143952:chr2:64140959:64141059
0.0251572327044025	ENSG00000100360:chr22:37156888:37156963
0.0251572327044025	ENSG00000119707:chr14:73555078:73555182
0.0251716247139588	ENSG00000170854:chr3:97670996:97671096
0.0251716247139588	ENSG00000172590:chr14:23300173:23300246
0.0252100840336134	ENSG00000082126:chr2:202531057:202531095
0.0252100840336134	ENSG00000114346:chr3:172536338:172536604
0.0252100840336134	ENSG00000140937:chr16:64982512:64982690
0.025260029717682	ENSG00000184164:chr22:50315945:50316091
0.0252873563218391	ENSG00000110274:chr11:117279242:117279471
0.0253353204172876	ENSG00000111196:chr12:10761697:10761982
0.0254668930390492	ENSG00000100296:chr22:29924263:29924348
0.0257289879931389	ENSG00000140950:chr16:84531025:84531253
0.0257860212621579	ENSG00000163359:chr2:238303230:238303847
0.0258939580764488	ENSG00000066697:chr9:103207451:103207519
0.0261096605744125	ENSG00000196712:chr17:29694243:29694296
0.0261780104712042	ENSG00000205726:chr21:35201272:35201354
0.0262008733624454	ENSG00000171953:chr17:17924736:17924977
0.026235509456986	ENSG00000071626:chr19:1433738:1433826
0.0264650283553875	ENSG00000130813:chr19:10199787:10200054
0.0264765784114053	ENSG00000100938:chr14:24703313:24703447
0.0265486725663717	ENSG00000100325:chr22:30223466:30223589
0.0265895953757225	ENSG00000168487:chr8:22056777:22056900
0.0267686424474187	ENSG00000148634:chr10:69747800:69747901
0.027027027027027	ENSG00000130939:chr1:10166255:10166641
0.027027027027027	ENSG00000160570:chr19:42706141:42706224
0.027027027027027	ENSG00000160570:chr19:42706203:42706224
0.0272727272727273	ENSG00000124789:chr6:17652065:17652157
0.0274636510500808	ENSG00000087206:chr5:176346171:176346252
0.0274725274725275	ENSG00000179912:chr12:57682640:57682693
0.0276243093922652	ENSG00000087266:chr4:2825122:2825300
0.0276243093922652	ENSG00000163913:chr3:129179697:129179849
0.027734793476967	ENSG00000100804:chr14:23496954:23497038
0.027972027972028	ENSG00000118495:chr6:144286317:144286440
0.0280373831775701	ENSG00000077232:chr2:183604272:183604436
0.028345418589321	ENSG00000196305:chr9:95002925:95002973
0.028391167192429	ENSG00000103335:chr16:88783945:88784023
0.0285714285714286	ENSG00000197381:chr21:46538479:46538534
0.0285806555788794	ENSG00000139278:chr12:75881519:75881589
0.0287081339712919	ENSG00000116604:chr1:156446286:156446306
0.0288713910761155	ENSG00000198561:chr11:57573933:57573950
0.0290697674418605	ENSG00000116171:chr1:53458930:53461672
0.0294416243654822	ENSG00000064726:chr15:83697368:83697480
0.0294573643410853	ENSG00000133393:chr16:15976806:15976877
0.0296296296296296	ENSG00000065357:chr12:56337081:56337204
0.0298591549295775	ENSG00000148334:chr9:130887058:130887150
0.02	ENSG00000136068:chr3:58117654:58117746
0.0300057703404501	ENSG00000163931:chr3:53271813:53271937
0.0303030303030303	ENSG00000204842:chr12:111920591:111920635
0.0303789539617914	ENSG00000101294:chr20:30155881:30156083
0.0304449648711944	ENSG00000042088:chr14:90449458:90449620
0.0304709141274238	ENSG00000167380:chr19:44670858:44671035
0.0305676855895196	ENSG00000171311:chr10:99205210:99205363
0.0306122448979592	ENSG00000146872:chr17:60585769:60585914
0.0306946688206785	ENSG00000028203:chr12:95652021:95652063
0.0307867730900798	ENSG00000143537:chr1:155034380:155034451
0.0309278350515464	ENSG00000101109:chr20:43681727:43681821
0.0309859154929577	ENSG00000028310:chr5:883466:883565
0.0310077519379845	ENSG00000167081:chr9:128711657:128711719
0.0310192023633678	ENSG00000161526:chr17:73686751:73686852
0.0310322989233692	ENSG00000148700:chr10:111892063:111892158
0.0310442144873001	ENSG00000087274:chr4:2928366:2928402
0.031055900621118	ENSG00000172780:chr3:128811343:128811436
0.0311052283256122	ENSG00000144524:chr2:232665865:232665917
0.0311418685121107	ENSG00000125954:chr14:65499077:65499239
0.0311418685121107	ENSG00000257365:chr14:65499077:65499239
0.03125	ENSG00000115648:chr2:238454100:238454288
0.0312849162011173	ENSG00000136933:chr9:127982606:127982676
0.0313688212927757	ENSG00000106636:chr7:44251153:44251203
0.0314465408805031	ENSG00000226232:chr16:70023859:70024111
0.0314842578710645	ENSG00000162144:chr11:61124675:61124843
0.0315826208340604	ENSG00000185787:chr15:79177312:79177425
0.0316666666666667	ENSG00000108848:chr17:48814648:48814840
0.0317460317460317	ENSG00000175354:chr18:12819213:12819281
0.0318471337579618	ENSG00000109689:chr4:27023116:27023234
0.0318471337579618	ENSG00000130517:chr19:18459758:18459878
0.0318471337579618	ENSG00000151503:chr11:134052908:134053048
0.032015065913371	ENSG00000101473:chr20:44482562:44482618
0.0320284697508897	ENSG00000157110:chr8:30419461:30419666
0.0321375186846039	ENSG00000148180:chr9:124045597:124045670
0.0322209436133487	ENSG00000073584:chr17:38786460:38786538
0.032258064516129	ENSG00000070501:chr8:42218614:42218720
0.0323645970937913	ENSG00000132676:chr1:155678824:155678916
0.0323846908734053	ENSG00000029364:chr14:69908549:69908689
0.032520325203252	ENSG00000197343:chr7:99160811:99160889
